name,latitude,longitude
Les Aubrais-Orléans,47.92792,1.90566
Château-Gaillard,48.14038,1.91205
Toury,48.19375,1.94002
Guéthary,43.42537,-1.61015
Ordizan,43.10799,0.12721
Bayonne,43.497,-1.47021
Amilly-Ouerray,48.43841,1.3877
La Villette-St-Prest,48.48237,1.52328
St-Piat,48.54289,1.59033
Moulins-sur-Yèvre,47.08235,2.51795
Tendron,46.97218,2.84849
Bernac-Debat,43.17017,0.10371
Étampes,48.43686,2.15901
Égly,48.58241,2.22221
Lardy,48.52081,2.25524
Maintenon,48.58557,1.5925
La Tremblade,45.76526,-1.14
Gazeran,48.626,1.77182
Port-St-Père-St-Mars,47.11609,-1.7401
Auneau,48.44545,1.77976
Quetteville,49.34454,0.31732
Marolles-en-Hurepoix,48.56535,2.29091
Ste-Geneviève-des-Bois,48.65304,2.31328
Le Perray,48.69303,1.8565
Beuzeville (Eure),49.34083,0.35163
La Verrière,48.75547,1.94451
Savigny-sur-Orge,48.67592,2.35178
Trappes-Voyageurs,48.77462,2.00608
Choisy-le-Roi,48.764,2.4114
St-Maclou,49.35373,0.42146
Vitry-sur-Seine,48.80085,2.40235
Buglose,43.78099,-0.99496
Boulevard-Masséna,48.82594,2.38075
Urt,43.49935,-1.30163
Orléans,47.90815,1.90476
Ampèrevielle,43.22121,0.0976
Bordeaux-Bastide,44.85915,-0.53896
Toutainville,49.3629,0.46792
St-Cyr,48.79881,2.07326
Morcenx,44.03351,-0.90843
Versailles-Chantiers,48.79545,2.13606
Chaville-Rive-Gauche,48.80434,2.18838
Écommoy,47.82402,0.2694
Bellevue,48.81902,2.22939
Vanves-Malakoff,48.81802,2.29144
Ouest-Ceinture,48.82892,2.30553
Aubigné-Racan,47.68669,0.26655
Paris-Montparnasse-Pasteur,48.83909,2.31792
Carteret,49.3826,-1.77288
St-Georges-de-la-Rivière,49.36193,-1.73237
St-Lô-d'Ourville,49.33544,-1.6695
Lithaire,49.29703,-1.47457
St-Jores,49.30082,-1.42013
Dissay-sous-Courcillon,47.66108,0.47182
Pierroton,44.73724,-0.76405
St-Georges-du-Bois,46.13932,-0.73102
Royan,45.62552,-1.0172
Pont-Audemer,49.35169,0.51546
Labenne,43.58712,-1.42879
Neuillé-Pont-Pierre,47.55847,0.56405
Fondettes-St-Cyr,47.39817,0.64633
Épannes,46.24485,-0.58163
Le Soler,42.67779,2.78496
Bouleternère,42.65421,2.58046
Pujo,43.34668,0.06966
Les Cabannes,42.78653,1.6862
Ossès-St-Martin-d'Arrossa,43.23531,-1.30512
Villefrancoeur,47.69855,1.20935
Corneville-St-Paul,49.33125,0.58088
Rezé-Pont-Rousseau,47.19315,-1.54971
St-Geours-de-Maremne,43.67134,-1.24105
Corseul-Languenan,48.49693,-2.14272
Vendôme,47.80267,1.0715
Latour-de-Carol-Enveitg,42.45814,1.90586
Montoire-sur-le-Loir,47.75803,0.86905
Châteaudun,48.07341,1.33843
Servon-Tanis,48.59572,-1.42838
Janville,48.20467,1.88038
Bricy-Boulay,47.99498,1.77777
Patay,48.04905,1.69998
Condé-sur-Risle,49.31456,0.61641
Pontaubault,48.63786,-1.35279
La Haye-Pesnel-La Lucerne,48.79311,-1.4016
Hudimesnil,48.86883,-1.43985
Fains-la-Folie,48.22343,1.64764
Appeville,49.30563,0.63592
Maubourguet,43.4615,0.03304
Auneau-Ville,48.45777,1.77408
Cérences,48.92013,-1.4274
Ste-Mesme,48.52247,1.94976
Orval-Hyenville,48.99366,-1.46173
Louhossoa,43.30567,-1.3624
Belval,49.07337,-1.35006
Carantilly-Marigny,49.06789,-1.24446
Pont-Hébert,49.16206,-1.12701
Airel,49.21829,-1.07898
Condé-sur-Vire,49.05322,-1.04414
Peyrehorade,43.54683,-1.11567
Laroquebrou,44.9642,2.19284
Lamativie,44.98056,2.02985
Laval-de-Cère,44.95111,1.93181
Port-de-Gagnac,44.94995,1.88214
Bretenoux-Biars,44.92756,1.8442
Puybrun,44.92171,1.78403
Bétaille,44.94253,1.73453
Vayrac,44.95013,1.70629
Martel,44.93354,1.61032
Le Pigeon,44.90744,1.53446
Montrabé,43.64516,1.52408
Gragnague,43.69579,1.56766
Montastruc-la-Conseillère,43.71599,1.59789
Roquesérière,43.75083,1.61812
St-Sulpice (Tarn),43.77552,1.68089
Rabastens-Couffouleux,43.81964,1.73058
Lisle-sur-Tarn,43.85626,1.80767
Gaillac,43.90626,1.89463
Tessonnières,43.92856,1.93725
Cahuzac,43.98039,1.933
Donnazac,44.01475,1.95323
Cordes-Vindrac,44.06707,1.89998
Lexos,44.14231,1.88431
Laguépie,44.14581,1.96795
Najac,44.22261,1.9765
Monteils,44.27052,2.00286
Villefranche-de-Rouergue,44.34736,2.03608
Villeneuve-d'Aveyron,44.42849,2.06549
Salles-Courbatiès,44.47552,2.07896
Naussac,44.51646,2.10348
Capdenac,44.57867,2.07788
Figeac,44.60376,2.03691
Le Pournel,44.62851,1.91067
Assier,44.6738,1.87092
Flaujac,44.70353,1.80273
Gramat,44.77317,1.72318
Rocamadour-Padirac,44.81795,1.65774
Montvalent,44.89923,1.63386
Floirac (Lot),44.91334,1.65312
St-Denis-près-Martel,44.94573,1.66643
Les Quatre-Routes,44.99699,1.64439
Turenne,45.03979,1.59968
Montplaisir,45.11751,1.56431
Maussac,45.48973,2.12538
Soudeilles,45.44525,2.08203
Égletons,45.40231,2.06514
Rosiers-d'Égletons,45.37729,2.01267
Montaignac-St-Hippolyte,45.35459,1.97953
Eyrein,45.34127,1.93176
Corrèze,45.32934,1.88038
Gimel,45.30933,1.84432
Eygurande-Merlines,45.6452,2.46066
Aix-la-Marsalouse,45.61401,2.39852
Ussel,45.55767,2.31444
Alleyrat-Chaveroche,45.55749,2.23435
Meymac,45.52998,2.16354
Jassonneix,45.54352,2.13959
Ambrugeat,45.53772,2.06238
Barsanges,45.56599,2.01882
Pérols,45.58465,1.97764
Bugeat,45.60048,1.92454
Viam,45.62143,1.89667
La Celle-Corrèze,45.64132,1.82639
Plainartige,45.68691,1.79622
Eymoutiers-Lac-de-Vassivière,45.73962,1.74023
Bussy-Varache,45.75679,1.68791
Châteauneuf-Bujaleuf,45.76055,1.64524
St-Denis-des-Murs,45.7884,1.55173
Farebout,45.81256,1.51064
St-Léonard-de-Noblat,45.83196,1.48134
Brignac,45.86373,1.44041
St-Priest-Taurion,45.8873,1.39987
Le Palais,45.88457,1.34424
St-Pardoux-le-Vieux,45.59882,2.27584
Sornac-St-Rémy,45.6551,2.25136
La Courtine,45.70053,2.2572
Le Mas-d'Artiges,45.73,2.20849
Clairavaux,45.77157,2.16493
Croze,45.818,2.162
Felletin,45.8865,2.16946
Moutier-Rozeille-Bourg,45.92022,2.19162
Aubusson,45.96054,2.16077
Fourneaux,46.02603,2.13881
Vaveix-Issoudun,46.04565,2.12688
St-Martial-le-Mont,46.06025,2.10769
Lavaveix-les-Mines,46.0789,2.0892
Ahun,46.09766,2.0607
Clermont-La Rotonde,45.76798,3.09021
Royat-Chamalières,45.76788,3.06175
Durtol-Nohanent,45.79541,3.04882
Chanat,45.83725,3.02095
Volvic,45.86476,3.00342
Le Vauriat,45.86033,2.92049
St-Ours-les-Roches,45.83345,2.90838
Pontgibaud,45.8213,2.84605
Les Rosiers-sur-Sioule,45.79477,2.83821
La Miouze-Rochefort,45.7638,2.82798
Bourgeade,45.69743,2.74573
Laqueuille,45.647,2.70455
Bourg-Lastic-Messeix,45.62753,2.55999
La Cellette,45.63866,2.50919
Eygurande-Merlines,45.6452,2.46066
Mont-Dore,45.57985,2.80419
La Bourboule,45.59095,2.74608
St-Sauves,45.62004,2.70578
Charbonnières-les-Varennes,45.88553,2.96047
Manzat,45.9054,2.93023
Les Richards,45.9224,2.86589
Les Ancizes-St-Georges,45.93137,2.83509
Les Fades,45.971,2.8031
St-Priest-Sauret,46.00419,2.79366
St-Gervais-Châteauneuf,46.03048,2.80794
Gouttières,46.07943,2.78954
Youx,46.1307,2.80824
La Bouble,46.15725,2.82627
Le Pérat,45.67038,-0.40688
Boissy-Maison-Maugis,48.44,0.70535
Challans,46.84382,-1.87157
St-Chéron,48.55095,2.1253
La Mesnière,48.52226,0.43014
Le Mesle-sur-Sarthe,48.51549,0.35426
Port-la-Nouvelle,43.02079,3.03881
St-Jean-de-Sauves,46.83674,0.09289
Neuville-de-Poitou,46.68054,0.24456
Avanton-Pache,46.66188,0.29333
Montfort-en-Chalosse,43.71398,-0.83921
St-Jean-Pla-de-Corts,42.5135,2.78363
Châtellerault-Châteauneuf,46.82017,0.52924
Mauzé,46.19984,-0.6739
Damville,48.86821,1.07818
Machecoul,46.99033,-1.82248
Fontaine-Simon,48.50255,1.02601
Leucate-la-Franqui,42.93284,3.01275
Le Rody,48.39872,-4.42654
St-Étienne-de-Baïgorry,43.17489,-1.3449
Lamballe,48.46584,-2.51394
Cenon,44.85591,-0.5336
Bassens-Appontements,44.8997,-0.52276
St-Loubès,44.92265,-0.43382
Plestan,48.42669,-2.44508
Breteil,48.14036,-1.89794
Libourne,44.91575,-0.23605
Rennes,48.10305,-1.67242
St-Pierre-la-Cour,48.11336,-1.02674
Coutras,45.03675,-0.13131
Chalais,45.27074,0.04341
Le Genest,48.09649,-0.88695
Montboyer,45.31238,0.08876
Laval,48.07638,-0.76201
La Couronne,45.60484,0.10119
Vars,45.76561,0.13705
Salles-Moussac,45.9584,0.14482
La Chapelle-Anthenaise,48.12902,-0.64485
Épanvilliers,46.22688,0.2359
Chécy-Mardié,47.89661,2.03903
Gien,47.69888,2.63676
Le Vaudreuil-St-Étienne,49.24861,1.21243
Peyrouton,43.69896,-1.05436
Neau,48.15706,-0.47778
Vivonne,46.42656,0.26538
Audignon,43.71925,-0.60415
St-Benoît (Vienne),46.54745,0.3357
Marboué,48.11341,1.34405
Chasseneuil (Vienne),46.6518,0.37281
Voutré,48.13406,-0.29252
La Tricherie,46.72866,0.44047
Sillé-le-Guillaume,48.1815,-0.12955
Donnery,47.92236,2.10498
Conlie,48.12769,-0.01266
Le Mans,47.99489,0.19431
Yvré-l'Évêque,48.00758,0.27856
Naintré-les-Barres,46.75952,0.49607
St-Mars-la-Brière,48.0283,0.36445
Dangé,46.93781,0.60878
Sceaux-Boësse,48.12139,0.57251
Les Ormes-sur-Vienne,46.97078,0.60817
La Ferté-Bernard,48.18606,0.639
Misson-Habas,43.58869,-0.94164
Villeperdue,47.20207,0.63353
Nogent-le-Rotrou,48.32576,0.81023
Montlouis,47.39107,0.81675
Bretoncelles,48.4324,0.89137
Pontgouin,48.47851,1.1403
Vernou-les-Varennes,47.40536,0.85653
Amboise,47.42145,0.98112
Chouzy,47.52052,1.24799
Menars,47.64516,1.4059
Douvot,47.31362,6.25855
Thuret,45.96517,3.26075
Novillars,47.28372,6.13251
Gennevilliers,48.93399,2.3072
Boulevard-Victor-Hugo,48.9067,2.32446
Besançon-St-Fergeux,47.2331,5.98129
Andrézieux,45.52168,4.25526
Talmay,47.35167,5.4446
Randan,46.00887,3.36186
Le Grand-Lemps,45.39675,5.42317
St-André-le-Gaz,45.54455,5.52445
Gray,47.45192,5.57803
Vers,44.48522,1.55522
L'Isle-d'Abeau,45.60739,5.21973
Montbrison,45.60505,4.07836
Beauzac,45.23567,4.09427
Chatelay-Chissey,47.03031,5.70318
Arcambal,44.45782,1.51138
Auxonne,47.19221,5.37765
Marseille-Maritime-Arenc,43.32122,5.36323
Champfleury,45.7911,5.85683
Cannes,43.554,7.01865
Beynost,45.83384,5.0068
Neyron,45.8133,4.93155
Villebois,45.84139,5.42077
Culoz,45.84276,5.77849
Pomblière-St-Marcel,45.50394,6.56246
Beaucaire-Marchandises,43.80813,4.62212
Chamalières-sur-Loire,45.20555,3.99211
St-Joseph (MR),43.3519,5.37773
Petit-Coeur-La Léchère-les-Bains,45.52171,6.48411
Boën,45.74159,4.00443
St-Vincent-le-Château,45.1494,3.91864
Savoyeux,47.54481,5.73457
Boulevard-Victor,48.83917,2.27045
Viroflay-Rive-Gauche,48.80069,2.17075
Marcellaz-Hauteville,45.89561,5.98299
Montrond-les-Bains,45.64417,4.24653
Viricelles-Chazelles-sur-Lyon,45.65156,4.37123
St-Florent-sur-Auzonnet,44.23453,4.13379
Morez,46.52633,6.02335
Époisses,47.50236,4.17905
St-Gilles-du-Gard,43.67098,4.43173
Fréjus,43.43172,6.73328
Auxillac,44.47538,3.20957
Pontigny,47.91547,3.7173
Château-Chinon,47.07164,3.92602
Générac,43.73256,4.34352
Les Neyrolles,46.13879,5.63025
Courzieu-Brussieu,45.7498,4.54758
Limone,44.15267,7.56986
Albens,45.78613,5.94856
Sain-Bel,45.81132,4.60168
Le Vaudioux,46.6844,5.92918
St-Saturnin-d'Avignon,43.95327,4.93504
Fleurieux-sur-l'Arbresle,45.84466,4.66054
Vallorcine,46.03221,6.93278
Brion-Montréal-la-Cluse,46.17572,5.55841
Lentilly-Charpenay,45.81652,4.68251
La Roche-en-Brenil,47.38501,4.17033
Bourbon-Lancy-Le Fourneau,46.62721,3.73216
La Pauline-Hyères,43.1364,6.03503
Bessèges,44.29433,4.0926
Argentière,45.98283,6.9302
Vandenesse,46.90651,3.73404
Limanton,46.97636,3.73996
Tamnay-Châtillon,47.05297,3.72356
Epiry-Montreuillon,47.15795,3.73038
Ceyzériat,46.18343,5.32576
Les Verrières,46.89746,6.45504
Corbigny,47.25452,3.6774
Ste-Colombe (Doubs),46.87942,6.26621
Brazey-en-Plaine,47.13175,5.21183
Ranguin,43.56972,6.96886
Saulon,47.22405,5.1044
Péreire-Levallois,48.88524,2.298
Pont-de-St-Cloud,48.84223,2.22165
Montmélian,45.5028,6.04316
Roanne-Port,46.05479,4.06226
St-Jacques,45.04706,2.71355
Carpentras,44.05036,5.04363
Lyon-Perrache (MIN),45.74413,4.82021
Thiézac,45.0055,2.66703
Oullins,45.71731,4.81351
Irigny,45.6764,4.83146
Grigny,45.61382,4.80034
Lure,47.68296,6.49275
Esprels,47.5355,6.38478
Montbozon,47.47562,6.23562
Montpellier-les-Prés-d'Arènes,43.59127,3.87725
Miserey-Salines,47.28582,5.96353
Vic-sur-Cère,44.97611,2.6318
École-Valentin,47.27483,5.99398
Delle,47.5058,7.01018
Badan,45.60238,4.78422
Polminhac,44.95143,2.58077
Grandvillars,47.53771,6.97858
Givors-Ville,45.58537,4.76625
Yolet-le-Doux,44.92455,2.53194
Montbéliard,47.51036,6.80165
Lauris,43.74514,5.30679
St-Maurice (Doubs),47.44758,6.64892
Trèves-Burel,45.54525,4.671
Rive-de-Gier,45.52434,4.60638
St-Chamond,45.47245,4.51715
Beaucaire-Marchandises,43.80764,4.62376
St-Étienne-Pont-de-l'Âne,45.44405,4.41987
St-Étienne-La Terrasse,45.46497,4.37893
Musée-d'Orsay,48.86004,2.32862
Orly-Ville,48.74228,2.40257
La Courneuve-Dugny,48.94428,2.4104
Valenton,48.75887,2.45901
La Rocade,42.65198,9.44136
Casatorra,42.61881,9.43776
Club Med Cocody,42.59756,8.82481
Santenay-les-Bains,46.91066,4.70154
Byans,47.11831,5.85219
Villeneuve-lès-Avignon,43.95691,4.79199
Pertuis,43.68442,5.50365
La Celle-St-Cloud,48.84304,2.13769
St-Nom-la-Bretêche-Forêt-de-Marly,48.8672,2.05131
Ste-Tulle,43.78371,5.77194
Villeneuve,43.88587,5.87381
St-Gilles (Saône-et-Loire),46.88066,4.65997
La Voulte-sur-Rhône,44.80598,4.78373
St-Rambert-d'Albon,45.29773,4.81061
Étais (GS),47.49882,3.34474
Avignon-Fontcouverte,43.93768,4.83315
Charmes-St-Georges-les-Bains,44.8605,4.83593
La Barque-Fuveau,43.47041,5.54702
St-Péray,44.94787,4.85046
Tournon,45.06321,4.83435
Cravant-Bazarnes,47.67981,3.68089
Peyruis-Les Mées,44.03267,5.94882
St-Étienne-du-Bois,46.29011,5.29184
Peipin,44.14176,5.96868
La Freissinouse,44.54404,5.99988
Laragne,44.31661,5.81896
St-Amour,46.43481,5.33431
Villelaure,43.70718,5.42897
Auxerre-St-Gervais,47.79753,3.58552
Serres,44.42468,5.71829
Sauveterre,44.02395,4.80203
Aspres-sur-Buëch,44.51944,5.75481
St-Nom-la-Bretêche-Forêt-de-Marly,48.86663,2.05073
Poggio-Riventosa,42.25372,9.18843
Vizzavona,42.12846,9.13324
Carbuccia,42.02439,8.90949
Ajaccio,41.92763,8.73912
La Rachy-Gilly,45.65549,6.35619
Marseille-Maritime-Mourepiane,43.34757,5.343
Mont-le-Vernois,47.60785,6.04853
Vénissieux-Sud,45.7071,4.88312
Chargey-lès-Gray,47.48701,5.56932
Montarlot,47.59536,5.53709
St-Cassin-la-Cascade,45.53391,5.86528
Le Puy-en-Velay,45.04273,3.89253
Fréterive,45.58511,6.21903
Monlet,45.2243,3.70984
Borne,45.10146,3.79499
Cabessut,44.45379,1.44736
Darsac,45.1423,3.73614
Tencin-Theys,45.30515,5.95156
La Chaise-Dieu,45.32124,3.69983
Rougeac-Chavaniac,45.13647,3.5656
Pont-de-Beauvoisin,45.52446,5.68066
Ambérieu,45.95377,5.34221
Vertaizon,45.7846,3.28799
Pont-du-Château,45.78834,3.23784
St-Alyre,45.37315,3.63767
Le Puy-Lafayette,45.15413,3.54154
Genay,45.89754,4.82905
Poinson-lès-Grancey,47.72936,4.98969
Peyraud,45.29472,4.79343
Vias,43.31624,3.4254
La Crau,43.14489,6.06867
Mayres,45.3793,3.7102
Menton,43.77478,7.49323
Lozanne,45.85417,4.68266
Marsac-en-Livradois,45.48197,3.72495
Casino-Lacroix-Laval,45.78843,4.72981
Les Praz-de-Chamonix,45.93965,6.88886
St-André-en-Terre-Plaine,47.47344,4.05846
Monteux-les-Escampades,44.02921,4.96848
Flez-Cuzy-Tannay,47.36285,3.61517
Les Moussoux,45.91599,6.85705
La Ferrière,45.7727,4.74691
Amazy,47.39875,3.55124
Maison-Dieu (Yonne),47.50299,4.02123
Ambronay-Priay,46.01164,5.33816
Avallon,47.49585,3.91264
Breil-sur-Roya,43.94432,7.51649
La Vavrette-Tossiat,46.1325,5.28764
Tassin,45.7617,4.75855
Vault-de-Lugny,47.51548,3.84231
Voutenay,47.56173,3.77959
Morteau,47.05362,6.60486
Arcy-sur-Cure,47.60061,3.76722
L'Orme-St-Pantaléon,46.98401,4.31236
La Seyne-Tamaris-sur-Mer,43.11715,5.8768
Taconnaz,45.89948,6.82582
Lyon-Gorge-de-Loup,45.76592,4.80446
Vermenton,47.66058,3.73195
Frontignan (IE),43.44694,3.75946
Les Vallées,48.91369,2.25471
Paris-Austerlitz (Banlieue),48.8405,2.36704
Rungis (MIN),48.73989,2.34939
Le Plant-Champigny,48.81999,2.5068
Gravigny-Balizy,48.68519,2.31793
Saltatojo,42.64411,9.44189
Purretone,42.58137,9.4426
GR 20 Dolce-Vita,42.55846,8.79634
St-Cyr-les-Lècques-La Cadière,43.18523,5.70383
Le Parc-de-St-Maur,48.8054,2.48648
Mézériat,46.23479,5.04579
Durette-Quincie,46.1131,4.64268
Pompierre,47.41664,6.52118
Jonquières,44.11784,4.89939
Baume-les-Dames,47.35404,6.35911
Laissey,47.29906,6.23339
St-Gratien,48.96388,2.28516
Roche-lez-Beaupré,47.27635,6.11087
Dannemarie-Velesmes,47.20383,5.87384
Labarre,47.1533,5.69445
Rochefort-sur-Nenon,47.13979,5.56589
Champdôtre-Pont,47.18031,5.31029
Lamarche-sur-Saône,47.27793,5.38334
Essertenne-Cecey,47.39768,5.49657
La Fouillouse,45.49783,4.31659
Labergement-Ste-Marie,46.7763,6.28055
La Joux,46.84855,5.99837
St-Just-sur-Loire,45.51061,4.27852
Montrond-les-Bains,45.64443,4.24934
Feurs,45.74475,4.23068
St-Jodard,45.88566,4.12507
Pont-d'Héry,46.87907,5.88775
St-Cyr-de-Favières,45.97104,4.1028
Fos-Coussoul,43.47446,4.9048
Mouchard,46.97681,5.80075
Grand-Contour,47.06154,5.58745
Champvans-les-Dole,47.11186,5.44347
Genlis,47.24448,5.22387
St-Germain-l'Espinasse,46.09444,3.94049
St-Martin-Sail-les-Bains,46.21568,3.80598
Chevigny-St-Sauveur,47.27301,5.14163
Arfeuilles-Le Breuil,46.19865,3.6922
St-Gérand-le-Puy-Magnet,46.21086,3.50479
Is-sur-Tille,47.52022,5.12983
Créchy,46.26574,3.42982
La Ferté-Hauterive,46.39056,3.3544
Bretigny-Norges,47.38961,5.10974
Château-Arnoux-St-Auban,44.06151,5.99768
Lus-la-Croix-Haute,44.67063,5.69713
Lyon-St-Clair,45.79113,4.86211
Lons-le-Saunier,46.66844,5.55082
Montreuil,48.80627,2.15215
Arbois,46.91247,5.76477
Pont-Cardinet,48.88755,2.31434
La Défense,48.89352,2.23856
Le Bosquet,43.55226,6.98148
Ste-Croix,46.57702,5.25164
Simard,46.72328,5.19055
Percy,44.7968,5.63304
Brion-Montréal-la-Cluse,46.17572,5.55851
Seurre,46.99639,5.15126
St-Géniès-Montfaucon,44.06391,4.73668
Monestier-de-Clermont,44.91193,5.63404
Beaurières,44.56962,5.55351
Recoubeau,44.6619,5.42117
La Frayère,43.55873,6.97175
La Plage-d'Hyères,43.08534,6.15164
Bellignat,46.23878,5.63017
Les Côteaux,48.85712,2.22059
Loire,45.56418,4.80482
Marmagne-sous-Creusot,46.83354,4.35963
Molinges,46.35712,5.76821
Lavans-St-Lupicin,46.38297,5.79571
Étang,46.86802,4.18363
Auxerre-St-Amatre,47.78663,3.56331
Pierre-Bénite,45.7068,4.82465
St-Georges-de-Commiers,45.04413,5.7022
Breil-sur-Roya,43.94434,7.51643
Grenoble,45.19165,5.71414
Voreppe,45.2904,5.63194
Le Sablon,45.6075,4.79637
Verneuil (Nièvre),46.84554,3.58157
St-Romain-Lachalm,45.31578,4.15311
Imphy,46.93326,3.25936
Fontaines-sur-Saône,45.83791,4.8451
Recey-sur-Ource,47.77888,4.85698
Monte-Carlo-Country-Club,43.75463,7.44848
Décines,45.7707,4.95409
St-Pal-St-Romain,45.25705,4.30299
Montessuy,45.79429,4.845
St-Victor-Thizy,46.00222,4.28136
Pont-Salomon,45.33975,4.24791
Modane-Berchette,45.20502,6.57736
Polisot,48.07308,4.3843
Vertolaye,45.64361,3.7049
Èze,43.72218,7.3569
Les Arcs-Draguignan,43.45549,6.48236
Nice-Riquier,43.706,7.29027
Servas-Lent,46.1314,5.16865
Ésery-Marsinges,46.14356,6.25107
St-Julien-Montricher,45.24615,6.41519
Marseille-Blancarde,43.29614,5.40656
Ervy-le-Châtel,48.04501,3.9224
St-Avre-la-Chambre,45.353,6.30308
La Roche-sur-Foron,46.06726,6.30396
St-Julien-les-Villas,48.26821,4.09302
Domène,45.20169,5.82919
Neuilly-Porte-Maillot,48.87788,2.28428
Argentine,45.50157,6.30597
St-Just-sur-Loire,45.5103,4.27867
Nîmes,43.83229,4.36584
Olliergues,45.67292,3.6365
Joinville-le-Pont,48.82004,2.46362
Villars-les-Dombes,46.00459,5.02873
Marignane,43.4379,5.23634
Gonfaron,43.31692,6.28166
Rognac,43.48668,5.23087
Néronde-sur-Dore,45.79869,3.52352
Argonay,45.94373,6.14871
St-Chamas,43.55109,5.0401
Arc-et-Senans,47.02997,5.77732
Louveciennes,48.86125,2.12274
Pont-Cardinet,48.88759,2.31439
Vaudagne,45.90674,6.77352
Manthes-Lapeyrouse,45.31231,4.98641
Chasse-sur-Rhône,45.58178,4.79586
Larnaud-Ruffey,46.72445,5.47311
St-Gervais-les-Bains-Le Fayet,45.90628,6.70004
Robiac,44.27613,4.12244
Crain,47.5285,3.55488
Pourcieux,43.4719,5.7857
Banassac-La Canourgue,44.44772,3.19618
Oex,45.98394,6.63088
Sète,43.41281,3.69641
La Pomme,43.29051,5.44157
Allerey,46.90145,4.9691
Beaufort,46.57972,5.43157
Millery-Montagny,45.62883,4.7613
Bonnard-Bassou,47.92703,3.5403
Aix-en-Provence-Marchandises,43.49102,5.37016
St-Laurent-d'Olt,44.43736,3.11838
Poligny,46.84135,5.69626
St-Julien-Écuisses,46.76943,4.52869
Lyon-St-Exupéry-TGV,45.72097,5.07588
Cluses,46.06148,6.58277
Asnières-sur-Seine,48.90513,2.28394
Chaponost,45.69849,4.76451
Le Creusot-Montceau-Montchanin,46.76533,4.5001
Louhans,46.63075,5.21712
Rognac,43.48668,5.23087
Mouchard,46.97594,5.80005
Alai,45.75174,4.77153
St-Jean-du-Gard,44.10096,3.88452
Mouans-Sartoux,43.62068,6.97415
Montréal,46.18426,5.574
Sèvres-St-Cloud,48.83472,2.22301
Picon-Busserine,43.33165,5.39344
Bessay,46.44293,3.36058
Chantenay-St-Imbert,46.7278,3.17237
St-Pierre-le-Moûtier,46.79292,3.11139
St-Dalmas-de-Tende,44.0552,7.58293
Vereux,47.51737,5.64634
Issy,48.81992,2.25941
Versailles-Rive-Gauche,48.80021,2.12919
Versailles-Matelots,48.79552,2.09578
St-Germain-Bel-Air,48.89457,2.06981
Fresne-St-Mamès,47.55623,5.85226
Petit-Jouy-Les Loges,48.77039,2.14685
Vivario,42.17763,9.16895
Tavera,42.06918,9.0085
Caldaniccia,41.94985,8.81141
Novella,42.58256,9.10558
Saincaize,46.93126,3.07162
Vauzelles,47.00168,3.13291
Pont-de-l'Étoile,43.3248,5.59143
Noidans-le-Ferroux,47.568,5.96391
Fourchambault,47.01917,3.08732
Pougues-les-Eaux,47.07697,3.09383
La Charité,47.18028,3.02402
Villeneuve-de-Berg,44.56313,4.47095
Mesves-Bulcy,47.24171,3.00671
Tracy-Sancerre,47.33688,2.88047
Oyrières,47.5338,5.55922
Maâtz,47.70214,5.44177
Heuilley-Cotton,47.75146,5.34564
Vaux-sous-Aubigny,47.65761,5.29364
Selongey,47.575,5.20428
Brion-sur-Ource,47.91361,4.65415
Arpajon-sur-Cère,44.90315,2.47004
Cosne,47.41399,2.93204
Châteauvillain,48.03281,4.91082
Aurillac,44.92068,2.43555
Bagnols,44.16064,4.62724
Pouillenay,47.50824,4.46363
Givors-Canal,45.59594,4.77215
Morvillars,47.54966,6.93548
Belfort,47.63385,6.85331
Martigues,43.39286,5.02563
Manlay,47.13257,4.32656
Pont-St-Esprit,44.25261,4.64296
Bourg-St-Andéol,44.37482,4.64284
Voujeaucourt,47.47937,6.77015
